"id","management_number","hospital_name","address","phone","operating_status","source_modified_at"
"5040","560000001020060001","카우만 동물병원","경기도 포천시 왕방로 68 (신읍동)","","영업/정상","2018-10-31 16:37:56"
"5041","560000001020070001","대한동물병원","경기도 포천시 영북면 영북로203번길 30","","영업/정상","2019-01-14 17:47:30"
"5042","560000001020080001","포천동물병원","경기도 포천시 중앙로 170 (신읍동)","031-535-2978","영업/정상","2019-01-14 17:48:27"
"5043","560000001020100001","라임동물병원","경기도 포천시 영중면 호국로 2558","031-533-5065","영업/정상","2022-12-28 14:45:03"
"5044","560000001020110001","한강동물병원","경기도 포천시 군내면 호국로 1628","031-536-8388","영업/정상","2019-05-17 16:15:26"
"5045","560000001020130001","바이웰동물병원","경기도 포천시 영중면 양문로 94","","영업/정상","2022-02-10 10:50:33"
"5046","560000001020130002","사랑종합동물병원","경기도 포천시 소흘읍 솔모루로 118","031-544-0275","영업/정상","2016-06-21 11:35:29"
"5047","560000001020190002","큰동물병원","경기도 포천시 관인면 신교동로 23, 2층","","영업/정상","2022-11-21 15:44:10"
"5048","560000001020210001","선동물병원","경기도 포천시 가산면 가산로309번길 1, 6호","","영업/정상","2021-05-31 16:07:54"
"5049","560000001020220001","팜스플랜동물병원 경기북부센터","경기도 포천시 영중면 호국로 3042, 다동 104호","031-535-9533","영업/정상","2025-12-18 09:20:01"
"5050","560000001020230001","한림동물병원","경기도 포천시 가산면 가산로 230","","영업/정상","2023-05-25 13:38:51"
"5051","560000001020240002","누리팜동물병원","경기도 포천시 신북면 호국로 2013","031-535-8037","영업/정상","2024-12-30 15:57:01"
"5052","560000001020240003","고래동물병원","경기도 포천시 영중면 양문로4길 9-1","","영업/정상","2024-12-30 17:41:20"
"5053","560000001019940001","백두산동물병원","경기도 포천시 소흘읍 솔모루로 110","","영업/정상","2021-05-20 13:05:29"
"5054","567000001020110002","경상동물병원","경상남도 창원시 성산구 원이대로 656, 104호 (상남동,대한상가)","055-263-5144","영업/정상","2011-02-14 18:10:31"
"5055","567000001020110004","웰빙동물병원","경상남도 창원시 성산구 동산로 122, 스카이웰빙파크동 109-2호 (상남동)","055-262-1209","영업/정상","2021-08-20 17:23:02"
"5056","567000001020110007","필유동물메디컬센터","경상남도 창원시 진해구 진해대로776번길 33, 필유동물메디컬센터 2층 (이동)","055-543-0022","영업/정상","2022-02-15 15:00:59"
"5057","567000001020110009","한솔동물병원","경상남도 창원시 진해구 냉천로 65 (석동)","055-551-0706","영업/정상","2013-12-27 19:46:02"
"5058","567000001020120001","조항일동물병원","경상남도 창원시 진해구 진해대로 757, 화남빌딩 104호 (석동)","","영업/정상","2018-03-05 17:35:11"
"5059","567000001020120002","창원메디컬동물병원","경상남도 창원시 성산구 마디미로73번길 25, 103호 (상남동, 신우주차빌딩)","055-282-0119","영업/정상","2019-04-22 15:03:12"
"5060","567000001020120003","쿨펫동물병원","경상남도 창원시 진해구 진해대로 762 (석동,롯데마트 2층)","","영업/정상","2025-05-27 11:07:01"
"5061","567000001020120005","스카이동물병원","경상남도 창원시 성산구 동산로 122, 스카이웰빙파크 211호 (상남동)","055-273-0075","영업/정상","2026-01-14 18:19:08"
"5062","567000001020120006","한일동물병원","경상남도 창원시 마산회원구 양덕로 170, 1층 (양덕동)","055-225-7585","영업/정상","2019-03-29 11:17:38"
"5063","567000001020130001","길동물병원","경상남도 창원시 성산구 삼정자로43번길 8 (성주동)","055-274-0075","영업/정상","2015-01-05 16:35:59"
"5064","567000001020130002","경일 동물병원","경상남도 창원시 마산회원구 북성로 347 (회성동)","055-297-1919","영업/정상","2017-11-14 17:55:38"
"5065","567000001020140001","마리동물병원","경상남도 창원시 마산회원구 내서읍 삼계6길 12, 201호","055-232-2642","영업/정상","2020-01-13 14:26:48"
"5066","567000001020140005","동인동물메디컬센터","경상남도 창원시 진해구 안골로 277 (안골동)","055-552-7980","영업/정상","2023-08-23 17:36:37"
"5067","567000001020140007","데파트 동물병원","경상남도 창원시 마산합포구 3·15대로 255, 경남데파트 103-1호 (중앙동3가)","055-251-8800","영업/정상","2026-02-23 14:31:23"
"5068","567000001020150002","서울동물병원","경상남도 창원시 성산구 가음로13번길 33, 남양종합상가 108,109,110호 (남양동)","055-274-1400","영업/정상","2022-03-23 09:47:44"
"5069","567000001020150003","이든VONS 외과 2차 동물의료원","경상남도 창원시 성산구 마디미서로 46 (상남동)","","영업/정상","2026-04-15 09:22:04"
"5070","567000001020150004","펫츠올 동물의료원","경상남도 창원시 마산합포구 해안대로 283, 1층 (신포동1가)","055-240-5800","영업/정상","2024-08-27 17:48:12"
"5071","567000001020150006","우리동물병원","경상남도 창원시 의창구 팔용로 425, 화성빌딩 201호 (팔용동)","055-609-7582","영업/정상","2022-07-18 17:37:24"
"5072","567000001020150008","참좋은 동물병원","경상남도 창원시 성산구 용지로121번길 1 (중앙동)","055-264-7507","영업/정상","2019-03-08 10:29:07"
"5073","567000001020150009","감계동물병원","경상남도 창원시 의창구 북면 감계로110번길 54-31","055-291-8275","영업/정상","2023-10-10 10:49:20"
"5074","567000001020150010","24시 창원2차동물의료원","경상남도 창원시 의창구 창이대로113번길 8, 1,2층 (명서동)","055-719-3119","영업/정상","2026-03-05 15:06:14"
"5075","567000001020002002","O.K 동물병원","경상남도 창원시 진해구 충장로 143-1 (여좌동)","","영업/정상","2024-03-18 18:30:30"
"5076","567000001020021001","가람동물병원","경상남도 창원시 마산회원구 3·15대로 846 (합성동)","055-292-7375","영업/정상","2017-11-14 17:37:10"
"5077","567000001020021006","사랑으로동물병원","경상남도 창원시 마산회원구 합성서1길 157 (합성동)","055-253-7507","영업/정상","2017-11-14 17:41:26"
"5078","567000001020031001","진북동물병원","경상남도 창원시 마산합포구 진북면 학동로 537-48","055-271-7271","영업/정상","2020-06-07 16:07:52"
"5079","567000001020040001","24시 팔용feel동물병원","경상남도 창원시 의창구 평산로 102 (팔용동, 녹주빌딩 102~104호)","055-255-1275","영업/정상","2023-07-05 15:57:55"
"5080","567000001020041001","삼계동물병원","경상남도 창원시 마산회원구 내서읍 호계본동로 17-2, 코오롱그랜드쇼핑 206호","055-232-0075","영업/정상","2022-01-25 15:21:42"
"5081","567000001020050003","경남유우동물병원","경상남도 창원시 의창구 동읍 용잠로 30-6","","영업/정상","2020-06-07 16:02:51"
"5082","567000001020051001","The행복한동물병원","경상남도 창원시 마산회원구 내서읍 호원로 311, 1층 102호 (호계리치프라자)","055-242-8988","영업/정상","2017-11-14 17:43:41"
"5083","567000001020051002","한강동물병원","경상남도 창원시 마산합포구 월영남로 7 (해운동)","055-241-5005","영업/정상","2019-03-29 11:04:25"
"5084","567000001020060002","이솝동물병원","경상남도 창원시 의창구 의안로 4 (소답동)","055-293-8833","영업/정상","2019-03-08 10:59:52"
"5085","567000001019761001","새마산동물병원","경상남도 창원시 마산합포구 북성로 89 (상남동)","055-246-1749","영업/정상","2017-11-14 15:06:52"
"5086","567000001019881002","창생동물병원","경상남도 창원시 마산회원구 3·15대로 593 (석전동)","055-299-0075","영업/정상","2017-11-14 15:08:34"
"5087","567000001019910001","고려동물병원","경상남도 창원시 의창구 지귀로 16 (봉곡동)","055-238-6520","영업/정상","2019-03-08 10:36:41"
"5088","567000001019911001","산호동물병원","경상남도 창원시 마산합포구 용마로 32, 1층 (산호동)","055-247-7202","영업/정상","2024-06-12 16:25:41"
"5089","567000001019911002","부산동물병원","경상남도 창원시 마산합포구 3·15대로 437 (상남동)","055-243-8104","영업/정상","2017-11-14 15:11:58"
"5090","567000001019930001","창원동물병원","경상남도 창원시 의창구 원이대로 277 (봉곡동)","055-238-5457","영업/정상","2025-05-27 13:46:49"
"5091","567000001019941003","마산가축병원","경상남도 창원시 마산회원구 회성남5길 3 (회성동)","055-255-5459","영업/정상","2017-11-14 15:13:37"
"5092","567000001019941004","이화동물병원","경상남도 창원시 마산합포구 3·15대로 424 (상남동)","055-245-8499","영업/정상","2017-11-14 17:33:11"
"5093","567000001019960001","정다운동물병원","경상남도 창원시 성산구 비음로4번길 38 (사파동)","055-262-8275","영업/정상","2019-03-08 10:26:54"
"5094","567000001019961001","현대동물병원","경상남도 창원시 마산합포구 해안대로 25 (해운동)","055-224-2214","영업/정상","2017-11-14 17:34:59"
"5095","567000001019970001","상아 동물메디컬","경상남도 창원시 의창구 태복산로3번길 39 (도계동)","055-277-7161","영업/정상","2019-03-08 10:55:37"
"5096","567000001019971001","회원동물메디컬센터","경상남도 창원시 마산회원구 회원남1길 49 (회원동)","055-247-4819","영업/정상","2023-07-20 09:47:50"
"5097","567000001019990001","대방동물병원","경상남도 창원시 성산구 용지로 90, 공성상가 1층 10호 (중앙동)","055-275-0076","영업/정상","2021-08-20 17:21:27"
"5098","567000001020160001","메트로동물병원","경상남도 창원시 마산회원구 삼호로 80, 210동 1층 102,103호 (양덕동, 메트로시티2단지)","055-253-0075","영업/정상","2019-03-29 11:20:08"
"5099","567000001020160002","서울동물병원","경상남도 창원시 마산합포구 진북면 지산1길 19, 1층","","영업/정상","2023-08-24 13:25:57"
"5100","567000001020160003","마린동물병원","경상남도 창원시 진해구 충장로657번길 28, 이엠시티빌딩 204호 (장천동)","055-544-8500","영업/정상","2026-06-04 08:14:22"
"5101","567000001020170001","센텀동물병원","경상남도 창원시 진해구 여좌로 8 (여좌동, 센텀종합동물병원)","055-541-0075","영업/정상","2023-08-21 14:34:53"
"5102","567000001020170002","남창원동물병원","경상남도 창원시 성산구 가음로 100 (가음동)","055-287-0075","영업/정상","2017-07-21 17:09:10"
"5103","567000001020170003","다올동물병원","경상남도 창원시 진해구 안골로 354-1, 1층 (용원동)","055-547-7552","영업/정상","2020-07-29 15:43:00"
"5104","567000001020180002","아랑동물병원","경상남도 창원시 진해구 용원남로73번길 9, 1층 (용원동)","055-552-3071","영업/정상","2018-04-06 13:26:05"
"5105","567000001020180003","가온동물의료센터","경상남도 창원시 성산구 가음로 88, 101호 (가음동)","055-274-7575","영업/정상","2019-03-08 10:07:21"
"5106","567000001020180004","위드펫동물병원","경상남도 창원시 마산회원구 3·15대로 809 (합성동)","055-296-4400","영업/정상","2024-05-27 09:07:55"
"5107","567000001020190001","진해동물의료센터","경상남도 창원시 진해구 진해대로 920, 3층 (자은동)","055-551-0011","영업/정상","2019-04-10 09:58:20"
"5108","567000001020190002","유니온동물의료센터","경상남도 창원시 의창구 원이대로56번길 2-35, 1,2층 (도계동)","055-288-5055","영업/정상","2026-03-27 17:19:05"
"5109","567000001020190003","대산서울동물병원","경상남도 창원시 의창구 대산면 주남로 540-15, 2층","","영업/정상","2026-01-05 14:30:49"
"5110","567000001020190004","도그플러스 동물병원 마산점","경상남도 창원시 마산회원구 삼호로 56, 삼성홈플러스 6층 (양덕동)","055-252-0075","영업/정상","2019-08-21 11:55:23"
"5111","567000001020190005","남양종합동물병원","경상남도 창원시 성산구 대정로 102, 개나리3차아파트상가 107호 (남양동)","055-261-5435","영업/정상","2023-11-17 19:27:40"
"5112","567000001020200001","하늘동물병원","경상남도 창원시 성산구 원이대로863번길 19, 213(상가)동 204호 (가음동, 창원더샵센트럴파크2단지)","055-604-1100","영업/정상","2020-03-10 10:30:51"
"5113","567000001020200002","바른동물병원","경상남도 창원시 마산회원구 내서읍 삼계6길 42, 삼미상가 1층 101호","","영업/정상","2020-05-29 12:00:55"
"5114","567000001020200003","덕산동물의료센터","경상남도 창원시 진해구 덕산로36번길 16, 1~2층 (덕산동)","055-551-0825","영업/정상","2021-05-20 16:26:17"
"5115","567000001020210001","용동물메디컬센터","경상남도 창원시 성산구 단정로 10, 이정빌딩 302호 (상남동)","","영업/정상","2022-06-25 17:22:34"
"5116","567000001020210002","아이처럼 동물병원","경상남도 창원시 성산구 용지로133번길 5, 키다리빌딩 102호 (중앙동)","","영업/정상","2021-06-09 16:59:43"
